time,regione,fractile,threshold,top_share,bracket_average
2000,Italia,.9400000000000001,32030.98838616623,.2458129933723632,33652.21828238892
2000,Italia,.9500000000000001,34711.92046028483,.2212025076062023,35129.98187791952
2000,Italia,.96,35585.05863189293,.1955113061609631,37108.39495918914
2000,Italia,.97,39705.73984717952,.1683732548656601,47601.58232872881
2000,Italia,.98,57310.02857593831,.1335613427795856,60136.06544515881
2000,Italia,.99,71797.49420057787,.0895827328035083,122494.8465983431
2001,Italia,0,-14767.87832968184,1,-3153.733524399796
2001,Italia,.01,-130.0528028471309,1.002221612516349,482.478641349744
2001,Italia,.02,1095.010085544277,1.001881735801909,1707.541529738997
2001,Italia,.03,2320.072973935686,1.000678877156654,2932.604418130769
2001,Italia,.04,3545.135862327096,.998613036580583,4157.667306523804
2001,Italia,.05,4770.198750718499,.995684214073695,5325.715879426081
2001,Italia,.06,5626.227202629858,.9919325727366215,5641.59978354613
2001,Italia,.07,5656.972364462371,.9879584104954586,5672.344945378378
2001,Italia,.08,5687.717526294886,.9839625901668844,5703.090107212193
2001,Italia,.09,5718.462688127394,.9799451117508976,5733.835269042219
2001,Italia,.1,5749.20784995991,.975905975247501,5764.580430878406
2001,Italia,.11,5779.953011792413,.9718451806566902,5795.325592708125
2001,Italia,.12,5810.698173624923,.9677627279784699,5826.070754540199
2001,Italia,.13,5841.44333545744,.9636586172128382,5856.815916372754
2001,Italia,.14,5872.188497289958,.9595328483597949,5887.561078207374
2001,Italia,.15,5902.933659122462,.9553854214193386,5918.306240038809
2001,Italia,.16,5933.678820954975,.9512163363914714,5949.051401871995
2001,Italia,.17,5964.423982787479,.9470255932761922,5979.796563704093
2001,Italia,.18,5995.169144619984,.9428131920735017,6010.541725534583
2001,Italia,.19,6025.914306452503,.938579132783401,6041.286887369344
2001,Italia,.2,6056.659468285022,.9343234154058871,6072.032049201443
2001,Italia,.21,6087.404630117524,.930046039940962,6102.777211032878
2001,Italia,.22,6118.149791950041,.9257470063886261,6133.522372867639
2001,Italia,.23,6148.894953782548,.9214263147488769,6164.267534696902
2001,Italia,.24,6179.64011561507,.9170839650217185,6195.012696531488
2001,Italia,.25,6210.385277447583,.912719957207147,6225.75785836562
2001,Italia,.26,6241.130439280076,.9083342913051629,6256.503020196125
2001,Italia,.27,6271.875601112596,.9039269673157685,6287.248182028996
2001,Italia,.28,6302.620762945102,.8994979852389623,6317.993343861271
2001,Italia,.29,6333.365924777612,.8950473450747447,6348.73850569442
2001,Italia,.3,6364.111086610132,.8905750468231151,6379.483667525084
2001,Italia,.31,6394.856248442637,.8860810904840751,6410.2288293589
2001,Italia,.32,6425.601410275149,.8815654760576227,6440.973991190509
2001,Italia,.33,6456.346572107667,.8770282035437593,6471.719153024641
2001,Italia,.34,6487.091733940182,.8724692729424832,6502.464314857669
2001,Italia,.35,6517.83689577268,.8678886842537952,6533.209476688683
2001,Italia,.36,6548.582057605195,.8632864374776966,6563.954638519941
2001,Italia,.37,6579.32721943771,.8586625326141873,6594.699800355175
2001,Italia,.38,6610.072381270215,.8540169696632646,6625.444962186784
2001,Italia,.39,6640.817543102725,.8493497486249308,6651.428960253852
2001,Italia,.4,6659.877624967233,.8446642234480629,6668.080682809797
2001,Italia,.41,6676.283740651817,.8399669681503833,6684.486798494092
2001,Italia,.42,6692.689856336409,.835258155746922,6701.365338623732
2001,Italia,.43,6719.015701396976,.830537453443531,6779.291123369467
2001,Italia,.44,6839.566545341098,.825761857187497,7128.087768361001
2001,Italia,.45,7545.224233540123,.8207405550130082,7852.115390938989
2001,Italia,.46,8100.744113624163,.815209219629925,8265.285437587614
2001,Italia,.47,8403.063901171712,.809386831201328,8514.497524207403
